Volatility,Node,Date,Sit,INV,DNG,QNG,HHDiffit,Ft,COT,HHst,TFE,,,
0.037193878,Mountain,10/8/2010,5.19,232,24182.20,98308.20,-1.670,3.722,794669,3.52,41,,,
0.000322708,Mountain,10/15/2010,5.19,233,24182.20,98308.20,-1.700,3.626,807824,3.49,42,,,
0.004982699,Mountain,10/22/2010,5.19,236,24182.20,98308.20,-1.820,3.436,808541,3.37,43,,,
0.001086825,Mountain,10/29/2010,5.19,235,24182.20,98308.20,-1.880,3.578,796717,3.31,44,,,
0.336153237,Mountain,11/5/2010,4.18,236,39570.75,116891.75,-0.790,3.868,815270,3.39,45,,,
0.153981734,Mountain,11/12/2010,4.18,236,39570.75,116891.75,-0.480,4.016,781273,3.7,46,,,
0.00390625,Mountain,11/19/2010,4.18,234,39570.75,116891.75,-0.450,3.974,749109,3.73,47,,,
0.142716049,Mountain,11/26/2010,4.18,227,39570.75,116891.75,-0.280,4.3,758702,3.9,48,,,
0.5625,Mountain,12/3/2010,4.69,222,37495.60,97213.00,-0.490,4.27,760786,4.2,49,,,
0.281549354,Mountain,12/10/2010,4.69,216,37495.60,97213.00,-0.230,4.47,785382,4.46,50,,,
0.756143667,Mountain,12/17/2010,4.69,209,37495.60,97213.00,-0.430,4.204,784807,4.26,51,,,
0.156300703,Mountain,12/24/2010,4.69,201,37495.60,97213.00,-0.600,4.133,760034,4.09,52,,,
0.013611111,Mountain,12/31/2010,4.69,192,37495.60,97213.00,-0.530,4.274,767021,4.16,53,,,
0.436098256,Mountain,1/7/2011,4.7,181,51471.00,115450.25,-0.180,4.528,817792,4.52,54,,,
0.111111111,Mountain,1/14/2011,4.7,172,51471.00,115450.25,-0.240,4.455,852133,4.46,55,,,
0.210069444,Mountain,1/21/2011,4.7,164,51471.00,115450.25,-0.130,4.604,836565,4.57,56,,,
0.852071006,Mountain,1/28/2011,4.7,156,51471.00,115450.25,-0.250,4.436,831568,4.45,57,,,
0.4624,Mountain,2/4/2011,4.93,145,45457.25,103899.00,-0.420,4.37,898069,4.51,58,,,
0.655328798,Mountain,2/11/2011,4.93,137,45457.25,103899.00,-0.760,4.016,944994,4.17,59,,,
0.126211911,Mountain,2/18/2011,4.93,132,45457.25,103899.00,-1.030,3.913,960208,3.9,60,,,
0.003393345,Mountain,2/25/2011,4.93,124,45457.25,103899.00,-1.090,3.891,982208,3.84,61,,,
0.003030048,Mountain,3/4/2011,4.85,118,37466.00,119529.00,-1.030,3.863,956442,3.82,62,,,
0.000377038,Mountain,3/11/2011,4.85,113,37466.00,119529.00,-1.050,3.888,918567,3.8,63,,,
0.005804989,Mountain,3/18/2011,4.85,112,37466.00,119529.00,-0.970,4.024,897569,3.88,64,,,
0.061217983,Mountain,3/25/2011,4.85,110,37466.00,119529.00,-0.730,4.279,873477,4.12,65,,,
0.090823794,Mountain,4/1/2011,5.25,110,25495.20,92925.80,-0.950,4.344,906245,4.3,66,,,
0.024930748,Mountain,4/8/2011,5.25,107,25495.20,92925.80,-1.100,4.153,950482,4.15,67,,,
0.000743802,Mountain,4/15/2011,5.25,106,25495.20,92925.80,-1.130,4.153,978580,4.12,68,,,
0.0176208,Mountain,4/22/2011,5.25,105,25495.20,92925.80,-0.980,4.281,930153,4.27,69,,,
0.014993753,Mountain,4/29/2011,5.25,105,25495.20,92925.80,-0.860,4.484,1003421,4.39,70,,,
0.004867496,Mountain,5/6/2011,5.42,106,26893.75,120412.75,-0.920,4.487,981157,4.5,71,,,
0.120982987,Mountain,5/13/2011,5.42,108,26893.75,120412.75,-1.240,4.204,956074,4.18,72,,,
0.000585328,Mountain,5/20/2011,5.42,111,26893.75,120412.75,-1.270,4.204,915318,4.15,73,,,
0.02480005,Mountain,5/27/2011,5.42,115,26893.75,120412.75,-1.070,4.383,919093,4.35,74,,,
0.314437942,Mountain,6/3/2011,6.32,120,26105.50,116253.50,-1.670,4.699,981615,4.65,75,,,
0.011617484,Mountain,6/10/2011,6.32,125,26105.50,116253.50,-1.490,4.787,1013660,4.83,76,,,
0.032836359,Mountain,6/17/2011,6.32,131,26105.50,116253.50,-1.760,4.508,976498,4.56,77,,,
0.017077738,Mountain,6/24/2011,6.32,136,26105.50,116253.50,-1.990,4.289,960530,4.33,78,,,
0.002525189,Mountain,7/1/2011,6.21,142,24510.60,97329.00,-1.890,4.323,974776,4.32,79,,,
0.000111979,Mountain,7/8/2011,6.21,148,24510.60,97329.00,-1.910,4.23,988230,4.3,80,,,
0.003316795,Mountain,7/15/2011,6.21,154,24510.60,97329.00,-1.800,4.39,980563,4.41,81,,,
0.008919753,Mountain,7/22/2011,6.21,158,24510.60,97329.00,-1.630,4.475,951287,4.58,82,,,
0.012194663,Mountain,7/29/2011,6.21,152,24510.60,97329.00,-1.810,4.303,968004,4.4,83,,,
0.059094655,Mountain,8/5/2011,6.46,155,31407.25,121271.50,-2.250,4.063,981087,4.21,84,,,
0.003338272,Mountain,8/12/2011,6.46,160,31407.25,121271.50,-2.380,4.02,1000246,4.08,85,,,
0.000865052,Mountain,8/19/2011,6.46,164,31407.25,121271.50,-2.450,3.944,998590,4.01,86,,,
0,Mountain,8/26/2011,6.46,168,31407.25,121271.50,-2.450,3.933,975210,4.01,87,,,
0.000149938,Mountain,9/2/2011,6.49,171,21449.20,94090.80,-2.480,3.948,977952,4.01,88,,,
0.000406478,Mountain,9/9/2011,6.49,176,21449.20,94090.80,-2.530,3.943,952674,3.96,89,,,
1.56228E-05,Mountain,9/16/2011,6.49,180,21449.20,94090.80,-2.540,3.918,953117,3.95,90,,,
0.00502201,Mountain,9/23/2011,6.49,185,21449.20,94090.80,-2.720,3.753,913905,3.77,91,,,
0.000216263,Mountain,9/30/2011,6.49,189,21449.20,94090.80,-2.680,3.756,938710,3.81,92,,,
0.080418802,Mountain,10/7/2011,5.45,194,29101.75,122749.00,-1.920,3.581,968457,3.53,93,,,
0.000678168,Mountain,10/14/2011,5.45,196,29101.75,122749.00,-1.970,3.576,996833,3.48,94,,,
0.005050375,Mountain,10/21/2011,5.45,198,29101.75,122749.00,-1.830,3.617,977327,3.62,95,,,
0,Mountain,10/28/2011,5.45,200,29101.75,122749.00,-1.830,3.66,960199,3.62,96,,,
0.172474544,Mountain,11/4/2011,4.54,201,37885.25,120090.00,-1.070,3.805,971799,3.47,97,,,
0.002183597,Mountain,11/11/2011,4.54,201,37885.25,120090.00,-1.120,3.665,996935,3.42,98,,,
0.081632653,Mountain,11/18/2011,4.54,203,37885.25,120090.00,-1.440,3.386,991038,3.1,99,,,
0.015625,Mountain,11/25/2011,4.54,204,37885.25,120090.00,-1.620,3.454,955095,2.92,100,,,
0.220088401,Mountain,12/2/2011,4.23,203,39956.60,97436.40,-0.860,3.556,943649,3.37,101,,,
0.000540833,Mountain,12/9/2011,4.23,195,39956.60,97436.40,-0.840,3.429,988215,3.39,102,,,
0.136196145,Mountain,12/16/2011,4.23,191,39956.60,97436.40,-1.150,3.185,994703,3.08,103,,,
0.00120983,Mountain,12/23/2011,4.23,186,39956.60,97436.40,-1.190,3.132,1000237,3.04,104,,,
0,Mountain,12/30/2011,4.23,183,39956.60,97436.40,-1.190,3.053,1016237,3.04,105,,,
0.015888708,Mountain,1/6/2012,3.96,180,49530.50,127092.50,-1.040,3.033,1096284,2.92,106,,,
0.01118713,Mountain,1/13/2012,3.96,174,49530.50,127092.50,-1.150,2.819,1134701,2.81,107,,,
0.12710775,Mountain,1/20/2012,3.96,165,49530.50,127092.50,-1.560,2.406,1152540,2.4,108,,,
0.011875411,Mountain,1/27/2012,3.96,160,49530.50,127092.50,-1.390,2.618,1203330,2.57,109,,,
0.020702862,Mountain,2/3/2012,3.64,157,46049.00,114545.25,-1.190,2.53,1256019,2.45,110,,,
0.002542193,Mountain,2/10/2012,3.64,152,46049.00,114545.25,-1.130,2.485,1262254,2.51,111,,,
7.83147E-05,Mountain,2/17/2012,3.64,146,46049.00,114545.25,-1.120,2.528,1252913,2.52,112,,,
0.009646046,Mountain,2/24/2012,3.64,141,46049.00,114545.25,-1.010,2.61,1204381,2.63,113,,,
0.36476816,Mountain,3/2/2012,4.07,137,29739.80,98514.00,-1.620,2.506,1216428,2.45,114,,,
0.013755525,Mountain,3/9/2012,4.07,133,29739.80,98514.00,-1.810,2.322,1231889,2.26,115,,,
0.006867922,Mountain,3/16/2012,4.07,134,29739.80,98514.00,-1.960,2.291,1238679,2.11,116,,,
0.000650771,Mountain,3/23/2012,4.07,134,29739.80,98514.00,-1.910,2.318,1231442,2.16,117,,,
0.002741153,Mountain,3/30/2012,4.07,137,29739.80,98514.00,-2.010,2.18,1234227,2.06,118,,,
0.077621841,Mountain,4/6/2012,4.54,137,29618.25,117380.25,-2.570,2.142,1252198,1.97,119,,,
0.000242244,Mountain,4/13/2012,4.54,139,29618.25,117380.25,-2.610,2.017,1308103,1.93,120,,,
0.000719308,Mountain,4/20/2012,4.54,139,29618.25,117380.25,-2.680,1.95,1284741,1.86,121,,,
0.002728893,Mountain,4/27/2012,4.54,142,29618.25,117380.25,-2.540,2.054,1257703,2,122,,,
0.007502015,Mountain,5/4/2012,5.02,144,28707.00,121546.00,-2.760,2.306,1226562,2.26,123,,,
0.000643247,Mountain,5/11/2012,5.02,146,28707.00,121546.00,-2.690,2.438,1222589,2.33,124,,,
0.003537817,Mountain,5/18/2012,5.02,148,28707.00,121546.00,-2.530,2.577,1210292,2.49,125,,,
0.00156228,Mountain,5/25/2012,5.02,151,28707.00,121546.00,-2.430,2.654,1207028,2.59,126,,,
0.058951041,Mountain,6/1/2012,5.39,155,24137.00,92907.20,-3.020,2.399,1206991,2.37,127,,,
0.000175431,Mountain,6/8/2012,5.39,159,24137.00,92907.20,-3.060,2.371,1176268,2.33,128,,,
0.000865052,Mountain,6/15/2012,5.39,162,24137.00,92907.20,-3.150,2.319,1185328,2.24,129,,,
0.007901235,Mountain,6/22/2012,5.39,165,24137.00,92907.20,-2.870,2.581,1145017,2.52,130,,,
0.006992922,Mountain,6/29/2012,5.39,169,24137.00,92907.20,-2.630,2.756,1115630,2.76,131,,,
0.026731628,Mountain,7/6/2012,5.9,174,33482.00,119875.75,-3.060,2.861,1116158,2.84,132,,,
4.27186E-05,Mountain,7/13/2012,5.9,178,33482.00,119875.75,-3.080,2.844,1117917,2.82,133,,,
0.001054141,Mountain,7/20/2012,5.9,182,33482.00,119875.75,-2.980,2.93,1123235,2.92,134,,,
0.004965993,Mountain,7/27/2012,5.9,185,33482.00,119875.75,-2.770,3.098,1126758,3.13,135,,,
0.000834104,Mountain,8/3/2012,5.81,187,27629.00,95841.40,-2.690,3.078,1112252,3.12,136,,,
0.00552784,Mountain,8/10/2012,5.81,189,27629.00,95841.40,-2.890,2.904,1076707,2.92,137,,,
0.002693933,Mountain,8/17/2012,5.81,193,27629.00,95841.40,-3.040,2.751,1086018,2.77,138,,,
4.32825E-05,Mountain,8/24/2012,5.81,196,27629.00,95841.40,-3.020,2.776,1080414,2.79,139,,,
0.000537257,Mountain,8/31/2012,5.81,200,27629.00,95841.40,-3.090,2.69,1101920,2.72,140,,,
0.01847488,Mountain,9/7/2012,5.49,204,29092.50,116003.25,-2.670,2.777,1133496,2.82,141,,,
0.000504987,Mountain,9/14/2012,5.49,209,29092.50,116003.25,-2.610,2.969,1122990,2.88,142,,,
0.002113886,Mountain,9/21/2012,5.49,213,29092.50,116003.25,-2.730,2.816,1067076,2.76,143,,,
0.003877685,Mountain,9/28/2012,5.49,217,29092.50,116003.25,-2.560,3.08,1147792,2.93,144,,,
0.395523071,Mountain,10/5/2012,4.17,220,32175.25,119801.75,-0.950,3.442,1187378,3.22,145,,,
0.001772853,Mountain,10/12/2012,4.17,221,32175.25,119801.75,-0.910,3.512,1188592,3.26,146,,,
0.003018959,Mountain,10/19/2012,4.17,225,32175.25,119801.75,-0.860,3.519,1204690,3.31,147,,,
0.013520822,Mountain,10/26/2012,4.17,227,32175.25,119801.75,-0.760,3.454,1183848,3.41,148,,,
0.145602493,Mountain,11/2/2012,4.49,230,27869.80,91481.60,-1.050,3.621,1175941,3.44,149,,,
0.001451247,Mountain,11/9/2012,4.49,231,27869.80,91481.60,-1.090,3.572,1150704,3.4,150,,,
0.016496928,Mountain,11/16/2012,4.49,227,27869.80,91481.60,-0.950,3.712,1156533,3.54,151,,,
0.005429363,Mountain,11/23/2012,4.49,228,27869.80,91481.60,-0.880,3.839,1164799,3.61,152,,,
0.003228306,Mountain,11/30/2012,4.49,228,27869.80,91481.60,-0.830,3.681,1152312,3.66,153,,,
0.052402381,Mountain,12/7/2012,4.05,228,45643.25,113710.00,-0.640,3.609,1137704,3.41,154,,,
0.029541016,Mountain,12/14/2012,4.05,222,45643.25,113710.00,-0.750,3.383,1167143,3.3,155,,,
0,Mountain,12/21/2012,4.05,216,45643.25,113710.00,-0.750,3.402,1164624,3.3,156,,,
0.002844444,Mountain,12/28/2012,4.05,207,45643.25,113710.00,-0.710,3.39,1164815,3.34,157,,,
0.00178536,Mountain,1/4/2013,4.02,197,55976.50,112982.00,-0.740,3.267,1175043,3.28,158,,,
0.018261505,Mountain,1/11/2013,4.02,190,55976.50,112982.00,-0.840,3.223,1174780,3.18,159,,,
0.095804989,Mountain,1/18/2013,4.02,178,55976.50,112982.00,-0.580,3.465,1174981,3.44,160,,,
0.029726516,Mountain,1/25/2013,4.02,172,55976.50,112982.00,-0.480,3.501,1146846,3.54,161,,,
0.531684028,Mountain,2/1/2013,4.09,165,44611.75,104928.50,-0.830,3.298,1201259,3.26,162,,,
0.007112789,Mountain,2/8/2013,4.09,159,44611.75,104928.50,-0.760,3.338,1193809,3.33,163,,,
0.00848338,Mountain,2/15/2013,4.09,153,44611.75,104928.50,-0.830,3.226,1199688,3.26,164,,,
0.000580636,Mountain,2/22/2013,4.09,146,44611.75,104928.50,-0.810,3.272,1201674,3.28,165,,,
0.029873495,Mountain,3/1/2013,4.43,139,32003.20,93400.00,-0.950,3.443,1236980,3.48,166,,,
0.008975069,Mountain,3/8/2013,4.43,136,32003.20,93400.00,-0.860,3.548,1272844,3.57,167,,,
0.039075176,Mountain,3/15/2013,4.43,132,32003.20,93400.00,-0.690,3.732,1340116,3.74,168,,,
0.131274942,Mountain,3/22/2013,4.43,127,32003.20,93400.00,-0.440,3.935,1407669,3.99,169,,,
0.018595041,Mountain,3/29/2013,4.43,122,32003.20,93400.00,-0.380,3.983,1459808,4.05,170,,,
0.800554017,Mountain,4/5/2013,4.71,123,33737.75,114506.50,-0.720,3.991,1517970,3.99,171,,,
0.037808642,Mountain,4/12/2013,4.71,120,33737.75,114506.50,-0.580,4.109,1564250,4.13,172,,,
0.042806183,Mountain,4/19/2013,4.71,117,33737.75,114506.50,-0.460,4.264,1573733,4.25,173,,,
0.00047259,Mountain,4/26/2013,4.71,118,33737.75,114506.50,-0.470,4.198,1559802,4.24,174,,,
4.085559077,Mountain,5/3/2013,5.65,118,21647.80,92429.80,-1.420,4.225,1537414,4.23,175,,,
0.057329895,Mountain,5/10/2013,5.65,120,21647.80,92429.80,-1.760,3.96,1507390,3.89,176,,,
0.00116219,Mountain,5/17/2013,5.65,122,21647.80,92429.80,-1.700,4.001,1490834,3.95,177,,,
0.012491349,Mountain,5/24/2013,5.65,127,21647.80,92429.80,-1.510,4.193,1498148,4.14,178,,,
0.000175431,Mountain,5/31/2013,5.65,132,21647.80,92429.80,-1.530,4.082,1460034,4.12,179,,,
0.733094109,Mountain,6/7/2013,6.78,137,29646.50,112536.25,-2.840,3.929,1433839,3.94,180,,,
0.003583118,Mountain,6/14/2013,6.78,140,29646.50,112536.25,-3.010,3.77,1442807,3.77,181,,,
0.001103741,Mountain,6/21/2013,6.78,144,29646.50,112536.25,-2.910,3.878,1408440,3.87,182,,,
0.002657031,Mountain,6/28/2013,6.78,148,29646.50,112536.25,-3.060,3.648,1388993,3.72,183,,,
0.046520569,Mountain,7/5/2013,7.26,152,34667.25,115596.75,-3.720,3.635,1380105,3.54,184,,,
0.001040583,Mountain,7/12/2013,7.26,154,34667.25,115596.75,-3.600,3.667,1406912,3.66,185,,,
6.94444E-05,Mountain,7/19/2013,7.26,157,34667.25,115596.75,-3.570,3.716,1399786,3.69,186,,,
3.13851E-05,Mountain,7/26/2013,7.26,160,34667.25,115596.75,-3.590,3.663,1368913,3.67,187,,,
0.046003678,Mountain,8/2/2013,6.27,164,27130.20,92633.20,-2.820,3.414,1368006,3.45,188,,,
0.002125145,Mountain,8/9/2013,6.27,168,27130.20,92633.20,-2.950,3.282,1370250,3.32,189,,,
0.000103419,Mountain,8/16/2013,6.27,172,27130.20,92633.20,-2.920,3.345,1363235,3.35,190,,,
0.002298743,Mountain,8/23/2013,6.27,177,27130.20,92633.20,-2.780,3.479,1328438,3.49,191,,,
0.000465814,Mountain,8/30/2013,6.27,181,27130.20,92633.20,-2.720,3.558,1328801,3.55,192,,,
0.218006596,Mountain,9/6/2013,7.63,184,30391.25,108795.00,-3.990,3.614,1306595,3.64,193,,,
5.65323E-05,Mountain,9/13/2013,7.63,188,30391.25,108795.00,-4.020,3.614,1325431,3.61,194,,,
0.000618797,Mountain,9/20/2013,7.63,192,30391.25,108795.00,-3.920,3.721,1284673,3.71,195,,,
0.001665973,Mountain,9/27/2013,7.63,197,30391.25,108795.00,-4.080,3.535,1275792,3.55,196,,,
0.412365436,Mountain,10/4/2013,5.02,202,32166.25,117082.50,-1.460,3.543,1246549,3.56,197,,,
0.009194971,Mountain,10/11/2013,5.02,205,32166.25,117082.50,-1.320,3.705,1266770,3.7,198,,,
0.00464876,Mountain,10/18/2013,5.02,208,32166.25,117082.50,-1.230,3.78,1261740,3.79,199,,,
0.006609822,Mountain,10/25/2013,5.02,211,32166.25,117082.50,-1.330,3.641,1261896,3.69,200,,,
0.001413308,Mountain,11/1/2013,4.83,213,31876.60,89485.20,-1.280,3.556,1278043,3.55,201,,,
0.00390625,Mountain,11/8/2013,4.83,214,31876.60,89485.20,-1.360,3.497,1279355,3.47,202,,,
0.012164792,Mountain,11/15/2013,4.83,215,31876.60,89485.20,-1.210,3.604,1279061,3.62,203,,,
0.002458848,Mountain,11/22/2013,4.83,214,31876.60,89485.20,-1.150,3.663,1240883,3.68,204,,,
0.027296786,Mountain,11/29/2013,4.83,208,31876.60,89485.20,-0.960,3.864,1267787,3.87,205,,,
0.024414063,Mountain,12/6/2013,4.75,200,58289.75,109095.75,-0.810,4.034,1308411,3.94,206,,,
0.208657217,Mountain,12/13/2013,4.75,187,58289.75,109095.75,-0.440,4.313,1321483,4.31,207,,,
0.018595041,Mountain,12/20/2013,4.75,182,58289.75,109095.75,-0.500,4.339,1294536,4.25,208,,,
0.16,Mountain,12/27/2013,4.75,175,58289.75,109095.75,-0.300,4.43,1291380,4.45,209,,,
0.537777778,Mountain,1/3/2014,4.88,169,41651.20,91449.20,-0.520,4.321,1308426,4.36,210,,,
0.009245562,Mountain,1/10/2014,4.88,159,41651.20,91449.20,-0.570,4.176,1275849,4.31,211,,,
0.019698369,Mountain,1/17/2014,4.88,153,41651.20,91449.20,-0.490,4.335,1287601,4.39,212,,,
1.982923782,Mountain,1/24/2014,4.88,145,41651.20,91449.20,0.200,4.672,1257253,5.08,213,,,
1.1025,Mountain,1/31/2014,4.88,136,41651.20,91449.20,0.410,5.078,1258638,5.29,214,,,
0.0148721,Mountain,2/7/2014,5.99,124,44793.75,103495.00,0.360,5.003,1280849,6.35,215,,,
0.308641975,Mountain,2/14/2014,5.99,115,44793.75,103495.00,0.560,4.932,1255232,6.55,216,,,
0.964604592,Mountain,2/21/2014,5.99,109,44793.75,103495.00,0.010,5.975,1208023,6,217,,,
8100,Mountain,2/28/2014,5.99,101,44793.75,103495.00,-0.890,4.903,1190626,5.1,218,,,
1.909986113,Mountain,3/7/2014,5.9,94,38400.00,116308.50,0.340,4.592,1172007,6.24,219,,,
23.83737024,Mountain,3/14/2014,5.9,91,38400.00,116308.50,-1.320,4.511,1155891,4.58,220,,,
0.012913223,Mountain,3/21/2014,5.9,87,38400.00,116308.50,-1.470,4.432,1138127,4.43,221,,,
0.000416493,Mountain,3/28/2014,5.9,85,38400.00,116308.50,-1.440,4.432,1113438,4.46,222,,,
0.125434028,Mountain,4/4/2014,5.38,82,30992.00,112925.00,-0.930,4.384,1113228,4.45,223,,,
0.037460978,Mountain,4/11/2014,5.38,81,30992.00,112925.00,-0.750,4.574,1111608,4.63,224,,,
0.000711111,Mountain,4/18/2014,5.38,80,30992.00,112925.00,-0.730,4.6,1091694,4.65,225,,,
0.042221805,Mountain,4/25/2014,5.38,82,30992.00,112925.00,-0.580,4.704,1084659,4.8,226,,,
0.575505351,Mountain,5/2/2014,5.78,83,23750.80,93294.60,-1.020,4.767,1074913,4.76,227,,,
0.000384468,Mountain,5/9/2014,5.78,86,23750.80,93294.60,-1.040,4.666,1023801,4.74,228,,,
0.072485207,Mountain,5/16/2014,5.78,89,23750.80,93294.60,-1.320,4.408,997231,4.46,229,,,
0.002066116,Mountain,5/23/2014,5.78,94,23750.80,93294.60,-1.260,4.452,980333,4.52,230,,,
0,Mountain,5/30/2014,5.78,100,23750.80,93294.60,-1.260,4.556,986495,4.52,231,,,
0.100781053,Mountain,6/6/2014,6.27,104,29284.50,113571.00,-1.660,4.658,1020527,4.61,232,,,
0,Mountain,6/13/2014,6.27,109,29284.50,113571.00,-1.660,4.637,1059370,4.61,233,,,
0.000907243,Mountain,6/20/2014,6.27,115,29284.50,113571.00,-1.610,4.652,1045923,4.66,234,,,
0.007561437,Mountain,6/27/2014,6.27,120,29284.50,113571.00,-1.750,4.469,1031681,4.52,235,,,
0.203787755,Mountain,7/4/2014,6.95,127,33712.25,117150.75,-2.540,4.42,1040013,4.41,236,,,
0.007502015,Mountain,7/11/2014,6.95,131,33712.25,117150.75,-2.760,4.173,1028965,4.19,237,,,
0.00084016,Mountain,7/18/2014,6.95,136,33712.25,117150.75,-2.840,4.054,1010714,4.11,238,,,
0.009038385,Mountain,7/25/2014,6.95,141,33712.25,117150.75,-3.110,3.802,982801,3.84,239,,,
0.032423155,Mountain,8/1/2014,6.34,145,25584.80,94529.40,-2.550,3.796,969135,3.79,240,,,
0.002599,Mountain,8/8/2014,6.34,149,25584.80,94529.40,-2.420,3.9,956296,3.92,241,,,
6.83013E-05,Mountain,8/15/2014,6.34,153,25584.80,94529.40,-2.440,3.89,960195,3.9,242,,,
0.000419914,Mountain,8/22/2014,6.34,156,25584.80,94529.40,-2.490,3.844,952728,3.85,243,,,
0.004128966,Mountain,8/29/2014,6.34,159,25584.80,94529.40,-2.330,3.983,976994,4.01,244,,,
0.002652471,Mountain,9/5/2014,6.14,164,30870.25,114562.50,-2.210,3.837,989817,3.93,245,,,
8.18984E-05,Mountain,9/12/2014,6.14,169,30870.25,114562.50,-2.230,3.899,999207,3.91,246,,,
0.000321744,Mountain,9/19/2014,6.14,170,30870.25,114562.50,-2.190,3.937,944154,3.95,247,,,
0.001021663,Mountain,9/26/2014,6.14,174,30870.25,114562.50,-2.260,3.906,937715,3.88,248,,,
0.037904299,Mountain,10/3/2014,5.84,176,25951.20,95728.80,-1.820,4.054,921759,4.02,249,,,
0.006792658,Mountain,10/10/2014,5.84,181,25951.20,95728.80,-1.970,3.883,922102,3.87,250,,,
0.00064418,Mountain,10/17/2014,5.84,184,25951.20,95728.80,-2.020,3.819,912072,3.82,251,,,
0.008847172,Mountain,10/24/2014,5.84,187,25951.20,95728.80,-2.210,3.657,891641,3.63,252,,,
8.18984E-05,Mountain,10/31/2014,5.84,189,25951.20,95728.80,-2.190,3.728,915135,3.65,253,,,
0.414524301,Mountain,11/7/2014,4.61,191,44242.75,114669.25,-0.780,4.237,967434,3.83,254,,,
0.178994083,Mountain,11/14/2014,4.61,184,44242.75,114669.25,-0.450,4.137,966597,4.16,255,,,
0.16,Mountain,11/21/2014,4.61,177,44242.75,114669.25,-0.270,4.342,955365,4.34,256,,,
0.444444444,Mountain,11/28/2014,4.61,176,44242.75,114669.25,-0.450,4.219,969944,4.16,257,,,
2.56,Mountain,12/5/2014,4.92,173,48511.75,119425.25,-1.170,3.827,948980,3.75,258,,,
0.00591716,Mountain,12/12/2014,4.92,170,48511.75,119425.25,-1.260,3.676,920021,3.66,259,,,
0.000566893,Mountain,12/19/2014,4.92,165,48511.75,119425.25,-1.230,3.629,924013,3.69,260,,,
0.371802499,Mountain,12/26/2014,4.92,163,48511.75,119425.25,-1.980,3.088,933734,2.94,261,,,
0.337338027,Mountain,1/2/2015,3.92,152,40836.40,94418.60,-0.830,3.044,956917,3.09,262,,,
0.005225722,Mountain,1/9/2015,3.92,142,40836.40,94418.60,-0.890,2.913,984362,3.03,263,,,
0.003156167,Mountain,1/16/2015,3.92,136,40836.40,94418.60,-0.840,3.051,1019571,3.08,264,,,
0.023951247,Mountain,1/23/2015,3.92,134,40836.40,94418.60,-0.970,2.907,1000469,2.95,265,,,
0.0017005,Mountain,1/30/2015,3.92,133,40836.40,94418.60,-1.010,2.828,1014989,2.91,266,,,
0.254975002,Mountain,2/6/2015,4.24,130,41545.00,108704.25,-1.520,2.655,1013349,2.72,267,,,
0.000389543,Mountain,2/13/2015,4.24,132,41545.00,108704.25,-1.490,2.718,1002010,2.75,268,,,
0.010134679,Mountain,2/20/2015,4.24,127,41545.00,108704.25,-1.340,2.844,984419,2.9,269,,,
0.029460904,Mountain,2/27/2015,4.24,118,41545.00,108704.25,-1.110,2.821,983213,3.13,270,,,
0.073046019,Mountain,3/6/2015,4.45,111,36008.75,121486.50,-1.410,2.772,973142,3.04,271,,,
0.039434636,Mountain,3/13/2015,4.45,111,36008.75,121486.50,-1.690,2.739,987946,2.76,272,,,
0.000560204,Mountain,3/20/2015,4.45,113,36008.75,121486.50,-1.650,2.818,956871,2.8,273,,,
3.67309E-05,Mountain,3/27/2015,4.45,114,36008.75,121486.50,-1.660,2.701,998123,2.79,274,,,
0.013100595,Mountain,4/3/2015,4.11,117,32537.00,118977.00,-1.470,2.651,997602,2.64,275,,,
0.000416493,Mountain,4/10/2015,4.11,117,32537.00,118977.00,-1.440,2.598,1029544,2.67,276,,,
0.001736111,Mountain,4/17/2015,4.11,118,32537.00,118977.00,-1.500,2.594,1018282,2.61,277,,,
4.44444E-05,Mountain,4/24/2015,4.11,118,32537.00,118977.00,-1.510,2.556,1027660,2.6,278,,,
0.008596114,Mountain,5/1/2015,4.22,119,23714.40,97271.80,-1.650,2.628,1013527,2.57,279,,,
0.011900826,Mountain,5/8/2015,4.22,123,23714.40,97271.80,-1.470,2.798,1018067,2.75,280,,,
0.007820815,Mountain,5/15/2015,4.22,125,23714.40,97271.80,-1.340,2.932,1028741,2.88,281,,,
0.006738695,Mountain,5/22/2015,4.22,129,23714.40,97271.80,-1.230,2.942,983234,2.99,282,,,
0.023861458,Mountain,5/29/2015,4.22,136,23714.40,97271.80,-1.420,2.746,1019431,2.8,283,,,
0.63325729,Mountain,6/5/2015,5.2,142,33648.50,118399.75,-2.550,2.639,1030892,2.65,284,,,
0.002599,Mountain,6/12/2015,5.2,147,33648.50,118399.75,-2.420,2.803,1051377,2.78,285,,,
0.002458848,Mountain,6/19/2015,5.2,150,33648.50,118399.75,-2.300,2.846,1048052,2.9,286,,,
0.001890359,Mountain,6/26/2015,5.2,155,33648.50,118399.75,-2.400,2.768,1036572,2.8,287,,,
0.003402778,Mountain,7/3/2015,5.33,158,27684.60,95980.40,-2.540,2.811,1034726,2.79,288,,,
0.000248,Mountain,7/10/2015,5.33,164,27684.60,95980.40,-2.580,2.731,1000887,2.75,289,,,
0.002944535,Mountain,7/17/2015,5.33,167,27684.60,95980.40,-2.440,2.871,1000364,2.89,290,,,
1.67966E-05,Mountain,7/24/2015,5.33,171,27684.60,95980.40,-2.450,2.839,962054,2.88,291,,,
